number,pokemon_name,main_type,secondary_type,region,attack,defense,capture_rate,resistance,weakness,poss_attacks
649,Genesect,Bug,Steel,Unova,252,199,2%,"{'62.5%': ['Bug', 'Dragon', 'Fairy', 'Ice', 'Normal', 'Psychic', 'Steel'], '39%': ['Grass', 'Poison']}",{'256%': ['Fire']},"['Fury Cutter', 'Metal Claw', 'Magnet Bomb', 'X-Scissor', 'Hyper Beam', 'Zap Cannon', 'Flamethrower', 'Ice Beam', 'Gunk Shot', 'Techno Blast', 'Techno Blast', 'Techno Blast']"
650,Chespin,Grass,,Kalos,110,106,20%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Take Down', 'Vine Whip', 'Body Slam', 'Gyro Ball', 'Seed Bomb']"
651,Quilladin,Grass,,Kalos,146,156,10%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Low Kick', 'Vine Whip', 'Body Slam', 'Energy Ball', 'Gyro Ball']"
652,Chesnaught,Grass,Fighting,Kalos,201,204,5%,"{'62.5%': ['Dark', 'Electric', 'Grass', 'Ground', 'Rock', 'Water']}","{'160%': ['Fairy', 'Fire', 'Ice', 'Poison', 'Psychic'], '256%': ['Flying']}","['Low Kick', 'Smack Down', 'Vine Whip', 'Energy Ball', 'Gyro Ball', 'Solar Beam', 'Superpower']"
653,Fennekin,Fire,,Kalos,116,102,20%,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel']}","{'160%': ['Ground', 'Rock', 'Water']}","['Ember', 'Scratch', 'Flame Charge', 'Flamethrower', 'Psyshock']"
654,Braixen,Fire,,Kalos,171,130,10%,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel']}","{'160%': ['Ground', 'Rock', 'Water']}","['Ember', 'Scratch', 'Flame Charge', 'Flamethrower', 'Psyshock']"
655,Delphox,Fire,Psychic,Kalos,230,189,5%,"{'62.5%': ['Fairy', 'Fighting', 'Fire', 'Grass', 'Ice', 'Psychic', 'Steel']}","{'160%': ['Dark', 'Ghost', 'Ground', 'Rock', 'Water']}","['Fire Spin', 'Scratch', 'Zen Headbutt', 'Fire Blast', 'Flame Charge', 'Flamethrower', 'Psychic']"
656,Froakie,Water,,Kalos,122,84,20%,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Bubble', 'Pound', 'Aerial Ace', 'Surf', 'Water Pulse']"
657,Frogadier,Water,,Kalos,168,114,10%,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Bubble', 'Pound', 'Aerial Ace', 'Surf', 'Water Pulse']"
658,Greninja,Water,Dark,Kalos,223,152,5%,"{'62.5%': ['Dark', 'Fire', 'Ghost', 'Ice', 'Steel', 'Water'], '39%': ['Psychic']}","{'160%': ['Bug', 'Electric', 'Fairy', 'Fighting', 'Grass']}","['Bubble', 'Feint Attack', 'Aerial Ace', 'Hydro Pump', 'Night Slash', 'Surf']"
659,Bunnelby,Normal,,Kalos,68,72,50%,{'39%': ['Ghost']},{'160%': ['Fighting']},"['Mud-Slap', 'Quick Attack', 'Bulldoze', 'Dig', 'Earthquake']"
660,Diggersby,Normal,Ground,Kalos,112,155,20%,"{'62.5%': ['Poison', 'Rock'], '39%': ['Electric', 'Ghost']}","{'160%': ['Fighting', 'Grass', 'Ice', 'Water']}","['Mud Shot', 'Quick Attack', 'Dig', 'Earthquake', 'Fire Punch', 'Hyper Beam']"
661,Fletchling,Normal,Flying,Kalos,95,80,50%,"{'62.5%': ['Bug', 'Grass'], '39%': ['Ghost', 'Ground']}","{'160%': ['Electric', 'Ice', 'Rock']}","['Peck', 'Quick Attack', 'Aerial Ace', 'Heat Wave', 'Swift']"
662,Fletchinder,Fire,Flying,Kalos,145,110,25%,"{'62.5%': ['Fairy', 'Fighting', 'Fire', 'Ground', 'Steel'], '39%': ['Bug', 'Grass']}","{'160%': ['Electric', 'Water'], '256%': ['Rock']}","['Ember', 'Peck', 'Steel Wing', 'Aerial Ace', 'Flame Charge', 'Heat Wave']"
663,Talonflame,Fire,Flying,Kalos,176,155,12.5%,"{'62.5%': ['Fairy', 'Fighting', 'Fire', 'Ground', 'Steel'], '39%': ['Bug', 'Grass']}","{'160%': ['Electric', 'Water'], '256%': ['Rock']}","['Fire Spin', 'Peck', 'Steel Wing', 'Incinerate', 'Brave Bird', 'Fire Blast', 'Flame Charge', 'Hurricane']"
664,Scatterbug,Bug,,Kalos,63,63,50%,"{'62.5%': ['Fighting', 'Grass', 'Ground']}","{'160%': ['Fire', 'Flying', 'Rock']}","['Bug Bite', 'Tackle', 'Struggle']"
665,Spewpa,Bug,,Kalos,48,89,25%,"{'62.5%': ['Fighting', 'Grass', 'Ground']}","{'160%': ['Fire', 'Flying', 'Rock']}","['Bug Bite', 'Tackle', 'Struggle']"
666,Vivillon,Bug,Flying,Kalos,176,103,12.5%,"{'62.5%': ['Bug'], '39%': ['Fighting', 'Grass'], '24%': ['Ground']}","{'160%': ['Electric', 'Fire', 'Flying', 'Ice'], '256%': ['Rock']}","['Bug Bite', 'Gust', 'Struggle Bug', 'Aerial Ace', 'Bug Buzz', 'Energy Ball', 'Hurricane']"
667,Litleo,Fire,Normal,Kalos,139,112,40%,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel'], '39%': ['Ghost']}","{'160%': ['Fighting', 'Ground', 'Rock', 'Water']}","['Ember', 'Fire Fang', 'Tackle', 'Crunch', 'Flame Charge', 'Flamethrower']"
668,Pyroar,Fire,Normal,Kalos,221,149,20%,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel'], '39%': ['Ghost']}","{'160%': ['Fighting', 'Ground', 'Rock', 'Water']}","['Fire Fang', 'Take Down', 'Ember', 'Dark Pulse', 'Flame Charge', 'Overheat', 'Solar Beam']"
669,Flabébé,Fairy,,Kalos,108,120,50%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Tackle', 'Vine Whip', 'Dazzling Gleam', 'Petal Blizzard', 'Psychic']"
670,Floette,Fairy,,Kalos,136,151,25%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Tackle', 'Vine Whip', 'Dazzling Gleam', 'Petal Blizzard', 'Psychic']"
671,Florges,Fairy,,Kalos,212,244,12.5%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Razor Leaf', 'Tackle', 'Vine Whip', 'Disarming Voice', 'Moonblast', 'Petal Blizzard', 'Psychic']"
672,Skiddo,Grass,,Kalos,123,102,20%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Rock Smash', 'Zen Headbutt', 'Brick Break', 'Rock Slide', 'Seed Bomb']"
673,Gogoat,Grass,,Kalos,196,146,20%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Rock Smash', 'Vine Whip', 'Zen Headbutt', 'Brick Break', 'Leaf Blade', 'Rock Slide', 'Seed Bomb']"
674,Pancham,Fighting,,Kalos,145,107,30%,"{'62.5%': ['Bug', 'Dark', 'Rock']}","{'160%': ['Fairy', 'Flying', 'Psychic']}","['Low Kick', 'Tackle', 'Body Slam', 'Crunch', 'Low Sweep']"
675,Pangoro,Fighting,Dark,Kalos,226,146,10%,"{'62.5%': ['Ghost', 'Psychic', 'Rock'], '39%': ['Dark']}","{'160%': ['Fighting', 'Flying'], '256%': ['Fairy']}","['Bullet Punch', 'Low Kick', 'Snarl', 'Close Combat', 'Iron Head', 'Night Slash', 'Rock Slide']"
676,Furfrou,Normal,,Kalos,164,167,20%,{'39%': ['Ghost']},{'160%': ['Fighting']},"['Bite', 'Sucker Punch', 'Take Down', 'Dark Pulse', 'Grass Knot', 'Surf']"
677,Espurr,Psychic,,Kalos,120,114,40%,"{'62.5%': ['Fighting', 'Psychic']}","{'160%': ['Bug', 'Dark', 'Ghost']}","['Confusion', 'Scratch', 'Energy Ball', 'Psychic', 'Psyshock']"
678,Meowstic,Psychic,,Kalos,166,167,20%,"{'62.5%': ['Fighting', 'Psychic']}","{'160%': ['Bug', 'Dark', 'Ghost']}","['Confusion', 'Sucker Punch', 'Charm', 'Energy Ball', 'Psychic', 'Thunderbolt', 'Shadow Ball']"
679,Honedge,Steel,Ghost,Kalos,135,139,20%,"{'62.5%': ['Dragon', 'Fairy', 'Fighting', 'Flying', 'Grass', 'Ice', 'Psychic', 'Rock', 'Steel'], '39%': ['Bug'], '24%': ['Normal', 'Poison']}","{'160%': ['Dark', 'Fire', 'Ghost', 'Ground']}","['Fury Cutter', 'Tackle', 'Gyro Ball', 'Iron Head']"
680,Doublade,Steel,Ghost,Kalos,188,206,20%,"{'62.5%': ['Dragon', 'Fairy', 'Fighting', 'Flying', 'Grass', 'Ice', 'Psychic', 'Rock', 'Steel'], '39%': ['Bug'], '24%': ['Normal', 'Poison']}","{'160%': ['Dark', 'Fire', 'Ghost', 'Ground']}","['Fury Cutter', 'Psycho Cut', 'Gyro Ball', 'Iron Head']"
681,Aegislash,Steel,Ghost,Kalos,97,291,20%,"{'62.5%': ['Dragon', 'Fairy', 'Fighting', 'Flying', 'Grass', 'Ice', 'Psychic', 'Rock', 'Steel'], '39%': ['Bug'], '24%': ['Normal', 'Poison']}","{'160%': ['Dark', 'Fire', 'Ghost', 'Ground']}","['Fury Cutter', 'Psycho Cut', 'Flash Cannon', 'Gyro Ball', 'Shadow Ball']"
682,Spritzee,Fairy,,Kalos,110,113,20%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Charge Beam', 'Charm', 'Draining Kiss', 'Thunderbolt']"
683,Aromatisse,Fairy,,Kalos,173,150,20%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Charge Beam', 'Charm', 'Draining Kiss', 'Moonblast', 'Psychic', 'Thunderbolt']"
684,Swirlix,Fairy,,Kalos,109,119,20%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Tackle', 'Draining Kiss', 'Energy Ball']"
685,Slurpuff,Fairy,,Kalos,168,163,20%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Charm', 'Tackle', 'Draining Kiss', 'Energy Ball', 'Flamethrower', 'Play Rough']"
686,Inkay,Dark,Psychic,Kalos,98,95,20%,{'24%': ['Psychic']},"{'160%': ['Fairy'], '256%': ['Bug']}","['Peck', 'Tackle', 'Night Slash', 'Psybeam']"
687,Malamar,Dark,Psychic,Kalos,177,165,20%,{'24%': ['Psychic']},"{'160%': ['Fairy'], '256%': ['Bug']}","['Peck', 'Psycho Cut', 'Foul Play', 'Hyper Beam', 'Psybeam', 'Superpower']"
688,Binacle,Rock,Water,Kalos,96,120,20%,"{'62.5%': ['Flying', 'Ice', 'Normal', 'Poison'], '39%': ['Fire']}","{'160%': ['Electric', 'Fighting', 'Ground'], '256%': ['Grass']}","['Mud-Slap', 'Scratch', 'Ancient Power', 'Cross Chop', 'Dig']"
689,Barbaracle,Rock,Water,Kalos,194,205,20%,"{'62.5%': ['Flying', 'Ice', 'Normal', 'Poison'], '39%': ['Fire']}","{'160%': ['Electric', 'Fighting', 'Ground'], '256%': ['Grass']}","['Fury Cutter', 'Mud-Slap', 'Water Gun', 'Cross Chop', 'Grass Knot', 'Skull Bash', 'Stone Edge']"
690,Skrelp,Poison,Water,Kalos,109,109,20%,"{'62.5%': ['Bug', 'Fairy', 'Fighting', 'Fire', 'Ice', 'Poison', 'Steel', 'Water']}","{'160%': ['Electric', 'Ground', 'Psychic']}","['Acid', 'Water Gun', 'Aqua Tail', 'Sludge Bomb', 'Twister', 'Water Pulse']"
691,Dragalge,Poison,Dragon,Kalos,177,207,20%,"{'62.5%': ['Bug', 'Electric', 'Fighting', 'Fire', 'Poison', 'Water'], '39%': ['Grass']}","{'160%': ['Dragon', 'Ground', 'Ice', 'Psychic']}","['Acid', 'Dragon Tail', 'Water Gun', 'Aqua Tail', 'Gunk Shot', 'Hydro Pump', 'Outrage']"
692,Clauncher,Water,,Kalos,108,117,20%,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Smack Down', 'Water Gun', 'Aqua Jet', 'Crabhammer', 'Water Pulse']"
693,Clawitzer,Water,,Kalos,221,171,20%,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Smack Down', 'Water Gun', 'Crabhammer', 'Dark Pulse', 'Ice Beam', 'Water Pulse']"
694,Helioptile,Electric,Normal,Kalos,115,78,20%,"{'62.5%': ['Electric', 'Flying', 'Steel'], '39%': ['Ghost']}","{'160%': ['Fighting', 'Ground']}","['Quick Attack', 'Thunder Shock', 'Bulldoze', 'Discharge', 'Parabolic Charge']"
695,Heliolisk,Electric,Normal,Kalos,219,168,20%,"{'62.5%': ['Electric', 'Flying', 'Steel'], '39%': ['Ghost']}","{'160%': ['Fighting', 'Ground']}","['Mud-Slap', 'Quick Attack', 'Volt Switch', 'Bulldoze', 'Grass Knot', 'Parabolic Charge', 'Thunderbolt']"
696,Tyrunt,Rock,Dragon,Kalos,158,123,20%,"{'62.5%': ['Electric', 'Flying', 'Normal', 'Poison'], '39%': ['Fire']}","{'160%': ['Dragon', 'Fairy', 'Fighting', 'Ground', 'Ice', 'Steel']}","['Dragon Tail', 'Tackle', 'Ancient Power', 'Dragon Claw', 'Stomp']"
697,Tyrantrum,Rock,Dragon,Kalos,227,191,20%,"{'62.5%': ['Electric', 'Flying', 'Normal', 'Poison'], '39%': ['Fire']}","{'160%': ['Dragon', 'Fairy', 'Fighting', 'Ground', 'Ice', 'Steel']}","['Charm', 'Dragon Tail', 'Rock Throw', 'Crunch', 'Earthquake', 'Outrage', 'Stone Edge']"
698,Amaura,Rock,Ice,Kalos,124,109,20%,"{'62.5%': ['Flying', 'Ice', 'Normal', 'Poison']}","{'160%': ['Grass', 'Ground', 'Rock', 'Water'], '256%': ['Fighting', 'Steel']}","['Frost Breath', 'Powder Snow', 'Ancient Power', 'Aurora Beam', 'Thunderbolt', 'Weather Ball']"
699,Aurorus,Rock,Ice,Kalos,186,163,20%,"{'62.5%': ['Flying', 'Ice', 'Normal', 'Poison']}","{'160%': ['Grass', 'Ground', 'Rock', 'Water'], '256%': ['Fighting', 'Steel']}","['Frost Breath', 'Powder Snow', 'Rock Throw', 'Ancient Power', 'Blizzard', 'Hyper Beam', 'Thunderbolt', 'Weather Ball']"
700,Sylveon,Fairy,,Kalos,203,205,12.5%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Charm', 'Quick Attack', 'Dazzling Gleam', 'Draining Kiss', 'Moonblast', 'Last Resort', 'Psyshock']"
701,Hawlucha,Fighting,Flying,Kalos,195,153,20%,"{'62.5%': ['Dark', 'Fighting', 'Grass'], '39%': ['Bug', 'Ground']}","{'160%': ['Electric', 'Fairy', 'Flying', 'Ice', 'Psychic']}","['Low Kick', 'Poison Jab', 'Wing Attack', 'Flying Press', 'Power-Up Punch', 'Sky Attack', 'X-Scissor']"
702,Dedenne,Electric,Fairy,Kalos,164,134,20%,"{'62.5%': ['Bug', 'Dark', 'Electric', 'Fighting', 'Flying'], '39%': ['Dragon']}","{'160%': ['Ground', 'Poison']}","['Tackle', 'Thunder Shock', 'Discharge', 'Play Rough']"
703,Carbink,Rock,Fairy,Kalos,95,285,20%,"{'62.5%': ['Bug', 'Dark', 'Fire', 'Flying', 'Normal'], '39%': ['Dragon']}","{'160%': ['Grass', 'Ground', 'Water'], '256%': ['Steel']}","['Rock Throw', 'Tackle', 'Moonblast', 'Power Gem', 'Rock Slide']"
704,Goomy,Dragon,,Kalos,101,112,40%,"{'62.5%': ['Electric', 'Fire', 'Grass', 'Water']}","{'160%': ['Dragon', 'Fairy', 'Ice']}","['Tackle', 'Water Gun', 'Dragon Pulse', 'Muddy Water', 'Sludge Wave']"
705,Sliggoo,Dragon,,Kalos,159,176,10%,"{'62.5%': ['Electric', 'Fire', 'Grass', 'Water']}","{'160%': ['Dragon', 'Fairy', 'Ice']}","['Tackle', 'Water Gun', 'Dragon Pulse', 'Muddy Water', 'Sludge Wave', 'Water Pulse']"
706,Goodra,Dragon,,Kalos,220,242,5%,"{'62.5%': ['Electric', 'Fire', 'Grass', 'Water']}","{'160%': ['Dragon', 'Fairy', 'Ice']}","['Dragon Breath', 'Water Gun', 'Draco Meteor', 'Muddy Water', 'Power Whip', 'Sludge Wave']"
707,Klefki,Steel,Fairy,Kalos,160,179,20%,"{'62.5%': ['Dark', 'Fairy', 'Flying', 'Grass', 'Ice', 'Normal', 'Poison', 'Psychic', 'Rock'], '39%': ['Bug'], '24%': ['Dragon']}","{'160%': ['Fire', 'Ground']}","['Astonish', 'Tackle', 'Draining Kiss', 'Flash Cannon', 'Foul Play', 'Play Rough']"
708,Phantump,Ghost,Grass,Kalos,125,103,30%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water'], '39%': ['Fighting', 'Normal']}","{'160%': ['Dark', 'Fire', 'Flying', 'Ghost', 'Ice']}","['Astonish', 'Tackle', 'Foul Play', 'Seed Bomb', 'Shadow Ball']"
709,Trevenant,Ghost,Grass,Kalos,201,154,15%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water'], '39%': ['Fighting', 'Normal']}","{'160%': ['Dark', 'Fire', 'Flying', 'Ghost', 'Ice']}","['Shadow Claw', 'Sucker Punch', 'Foul Play', 'Seed Bomb', 'Shadow Ball']"
710,Pumpkaboo,Ghost,Grass,Kalos,121,123,20%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water'], '39%': ['Fighting', 'Normal']}","{'160%': ['Dark', 'Fire', 'Flying', 'Ghost', 'Ice']}","['Astonish', 'Razor Leaf', 'Foul Play', 'Grass Knot', 'Shadow Sneak']"
711,Gourgeist,Ghost,Grass,Kalos,175,213,20%,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water'], '39%': ['Fighting', 'Normal']}","{'160%': ['Dark', 'Fire', 'Flying', 'Ghost', 'Ice']}","['Hex', 'Razor Leaf', 'Fire Blast', 'Foul Play', 'Seed Bomb', 'Shadow Ball']"
712,Bergmite,Ice,,Kalos,117,120,20%,{'62.5%': ['Ice']},"{'160%': ['Fighting', 'Fire', 'Rock', 'Steel']}","['Bite', 'Tackle', 'Crunch', 'Icy Wind', 'Mirror Coat']"
713,Avalugg,Ice,,Kalos,196,240,20%,{'62.5%': ['Ice']},"{'160%': ['Fighting', 'Fire', 'Rock', 'Steel']}","['Bite', 'Ice Fang', 'Avalanche', 'Body Slam', 'Crunch', 'Earthquake', 'Mirror Coat']"
714,Noibat,Flying,Dragon,Kalos,83,73,40%,"{'62.5%': ['Bug', 'Fighting', 'Fire', 'Water'], '39%': ['Grass', 'Ground']}","{'160%': ['Dragon', 'Fairy', 'Rock'], '256%': ['Ice']}","['Bite', 'Wing Attack', 'Air Cutter', 'Dragon Pulse', 'Heat Wave']"
715,Noivern,Flying,Dragon,Kalos,205,175,15%,"{'62.5%': ['Bug', 'Fighting', 'Fire', 'Water'], '39%': ['Grass', 'Ground']}","{'160%': ['Dragon', 'Fairy', 'Rock'], '256%': ['Ice']}","['Air Slash', 'Bite', 'Draco Meteor', 'Heat Wave', 'Hurricane', 'Psychic']"
716,Xerneas,Fairy,,Kalos,250,185,2%,"{'62.5%': ['Bug', 'Dark', 'Fighting'], '39%': ['Dragon']}","{'160%': ['Poison', 'Steel']}","['Tackle', 'Zen Headbutt', 'Close Combat', 'Giga Impact', 'Megahorn', 'Moonblast', 'Thunder']"
717,Yveltal,Dark,Flying,Kalos,250,185,2%,"{'62.5%': ['Dark', 'Ghost', 'Grass'], '39%': ['Ground', 'Psychic']}","{'160%': ['Electric', 'Fairy', 'Ice', 'Rock']}","['Gust', 'Snarl', 'Sucker Punch', 'Dark Pulse', 'Focus Blast', 'Hurricane', 'Hyper Beam', 'Psychic']"
718,Zygarde,Dragon,Ground,Kalos,203,232,N/A,"{'62.5%': ['Fire', 'Poison', 'Rock'], '24%': ['Electric']}","{'160%': ['Dragon', 'Fairy'], '256%': ['Ice']}","['Bite', 'Dragon Tail', 'Zen Headbutt', 'Bulldoze', 'Crunch', 'Earthquake', 'Hyper Beam', 'Outrage']"
719,Diancie,Rock,Fairy,Kalos,190,285,N/A,"{'62.5%': ['Bug', 'Dark', 'Fire', 'Flying', 'Normal'], '39%': ['Dragon']}","{'160%': ['Grass', 'Ground', 'Water'], '256%': ['Steel']}","['Rock Throw', 'Tackle', 'Moonblast', 'Power Gem', 'Rock Slide']"
720,Hoopa,Psychic,Ghost,Kalos,261,187,N/A,"{'62.5%': ['Poison', 'Psychic'], '39%': ['Normal'], '24%': ['Fighting']}","{'256%': ['Dark', 'Ghost']}","['Astonish', 'Confusion', 'Psybeam', 'Psychic', 'Shadow Ball', 'Astonish', 'Confusion', 'Dark Pulse', 'Psychic', 'Shadow Ball']"
721,Volcanion,Fire,Water,Kalos,252,216,N/A,"{'62.5%': ['Bug', 'Fairy'], '39%': ['Fire', 'Ice', 'Steel']}","{'160%': ['Electric', 'Ground', 'Rock']}",[]
722,Rowlet,Grass,Flying,Alola,102,99,N/A,"{'62.5%': ['Fighting', 'Water'], '39%': ['Grass'], '24%': ['Ground']}","{'160%': ['Fire', 'Flying', 'Poison', 'Rock'], '256%': ['Ice']}","['Razor Leaf', 'Tackle', 'Energy Ball', 'Seed Bomb']"
723,Dartrix,Grass,Flying,Alola,142,139,N/A,"{'62.5%': ['Fighting', 'Water'], '39%': ['Grass'], '24%': ['Ground']}","{'160%': ['Fire', 'Flying', 'Poison', 'Rock'], '256%': ['Ice']}","['Peck', 'Razor Leaf', 'Brave Bird', 'Energy Ball', 'Seed Bomb']"
724,Decidueye,Grass,Ghost,Alola,210,179,N/A,N/A,N/A,"['Astonish', 'Razor Leaf', 'Brave Bird', 'Energy Ball', 'Shadow Sneak']"
725,Litten,Fire,,Alola,128,79,N/A,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel']}","{'160%': ['Ground', 'Rock', 'Water']}","['Ember', 'Scratch', 'Crunch', 'Flame Charge', 'Flamethrower']"
726,Torracat,Fire,,Alola,174,105,N/A,"{'62.5%': ['Bug', 'Fairy', 'Fire', 'Grass', 'Ice', 'Steel']}","{'160%': ['Ground', 'Rock', 'Water']}","['Bite', 'Ember', 'Crunch', 'Flame Charge', 'Flamethrower']"
727,Incineroar,Fire,Dark,Alola,214,175,N/A,N/A,N/A,"['Fire Fang', 'Snarl', 'Dark Pulse', 'Fire Blast', 'Flame Charge']"
728,Popplio,Water,,Alola,120,103,N/A,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Pound', 'Water Gun', 'Aqua Jet', 'Aqua Tail', 'Water Pulse']"
729,Brionne,Water,,Alola,168,145,N/A,"{'62.5%': ['Fire', 'Ice', 'Steel', 'Water']}","{'160%': ['Electric', 'Grass']}","['Charm', 'Water Gun', 'Aqua Jet', 'Disarming Voice', 'Water Pulse']"
730,Primarina,Water,Fairy,Alola,232,195,N/A,"{'62.5%': ['Bug', 'Dark', 'Fighting', 'Fire', 'Ice', 'Water'], '39%': ['Dragon']}","{'160%': ['Electric', 'Grass', 'Poison']}","['Charm', 'Waterfall', 'Hydro Pump', 'Moonblast', 'Psychic']"
731,Pikipek,Normal,Flying,Alola,136,59,N/A,"{'62.5%': ['Bug', 'Grass'], '39%': ['Ghost', 'Ground']}","{'160%': ['Electric', 'Ice', 'Rock']}","['Peck', 'Rock Smash', 'Aerial Ace', 'Drill Peck', 'Sky Attack']"
732,Trumbeak,Normal,Flying,Alola,159,100,N/A,"{'62.5%': ['Bug', 'Grass'], '39%': ['Ghost', 'Ground']}","{'160%': ['Electric', 'Ice', 'Rock']}","['Peck', 'Rock Smash', 'Drill Peck', 'Rock Blast', 'Sky Attack']"
733,Toucannon,Normal,Flying,Alola,222,146,N/A,"{'62.5%': ['Bug', 'Grass'], '39%': ['Ghost', 'Ground']}","{'160%': ['Electric', 'Ice', 'Rock']}","['Bullet Seed', 'Peck', 'Rock Smash', 'Drill Peck', 'Flash Cannon', 'Rock Blast']"
734,Yungoos,Normal,,Alola,122,56,N/A,{'39%': ['Ghost']},{'160%': ['Fighting']},"['Bite', 'Tackle', 'Crunch', 'Hyper Fang', 'Rock Tomb']"
735,Gumshoos,Normal,,Alola,194,113,N/A,{'39%': ['Ghost']},{'160%': ['Fighting']},"['Bite', 'Take Down', 'Crunch', 'Hyper Fang', 'Rock Tomb']"
741,Oricorio,Fire,Flying,Alola,196,145,N/A,"{'62.5%': ['Fairy', 'Fighting', 'Fire', 'Ground', 'Steel'], '39%': ['Bug', 'Grass']}","{'160%': ['Electric', 'Water'], '256%': ['Rock']}","['Air Slash', 'Pound', 'Aerial Ace', 'Air Cutter', 'Hurricane']"
744,Rockruff,Rock,,Alola,117,78,N/A,"{'62.5%': ['Fire', 'Flying', 'Normal', 'Poison']}","{'160%': ['Fighting', 'Grass', 'Ground', 'Steel', 'Water']}","['Rock Throw', 'Tackle', 'Crunch', 'Rock Tomb', 'Stone Edge']"
745,Lycanroc,Rock,,Alola,231,140,N/A,"{'62.5%': ['Fire', 'Flying', 'Normal', 'Poison']}","{'160%': ['Fighting', 'Grass', 'Ground', 'Steel', 'Water']}","['Rock Throw', 'Sucker Punch', 'Crunch', 'Drill Run', 'Stone Edge', 'Counter', 'Rock Throw', 'Crunch', 'Psychic Fangs', 'Stone Edge']"
751,Dewpider,Water,Bug,Alola,72,117,N/A,N/A,N/A,"['Bug Bite', 'Infestation', 'Bubble Beam', 'Mirror Coat', 'Water Pulse']"
752,Araquanid,Water,Bug,Alola,126,219,N/A,N/A,N/A,"['Bug Bite', 'Infestation', 'Bubble Beam', 'Bug Buzz', 'Mirror Coat']"
753,Fomantis,Grass,,Alola,100,64,N/A,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Fury Cutter', 'Razor Leaf', 'Energy Ball', 'Grass Knot', 'Leaf Blade']"
754,Lurantis,Grass,,Alola,192,169,N/A,"{'62.5%': ['Electric', 'Grass', 'Ground', 'Water']}","{'160%': ['Bug', 'Fire', 'Flying', 'Ice', 'Poison']}","['Fury Cutter', 'Razor Leaf', 'Leaf Blade', 'Leaf Storm', 'Superpower', 'X-Scissor']"
757,Salandit,Poison,Fire,Alola,136,80,N/A,N/A,N/A,"['Ember', 'Poison Jab', 'Dragon Pulse', 'Flamethrower', 'Poison Fang']"
758,Salazzle,Poison,Fire,Alola,228,130,N/A,N/A,N/A,"['Incinerate', 'Poison Jab', 'Dragon Pulse', 'Fire Blast', 'Poison Fang', 'Sludge Wave']"
